"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1935241096688554172","Wed Jun 18 07:56:58 +0000 2025","0","kebakaran hutan spontan. 2. Ketidakstabilan Atmosfer: Pemanasan yang cepat akan mengacaukan atmosfer menyebabkan pergeseran suhu dan menciptakan angin kencang. Angin ini akan membantu menyebarkan api membuat mereka tak terkendali. 3. Pengapian Langsung: Saat gelombang mikro","1935245338321022983","","DambaanA","in","","0","0","0","https://x.com/undefined/status/1935245338321022983","1603570929635692545",
"1935241096688554172","Wed Jun 18 07:55:59 +0000 2025","0","Microwave-Induced Plasma: Gelombang mikro yang pekat akan mengionisasi partikel gas di udara melucuti elektron dan membentuk plasma bercahaya. Fenomena ini meski jarang bisa terjadi dalam skala besar saat objek kosmik lewat. Dampak Lingkungan - Kebakaran Hutan Gelombang mikro","1935245092383821985","","DambaanA","in","","0","1","0","https://x.com/undefined/status/1935245092383821985","1603570929635692545",
"1935244781770436871","Wed Jun 18 07:54:45 +0000 2025","0","Kebakaran di pasar Pramuka gaes tempat cetak ijazah yg lagi viral ‼️Dibakar rata tdk boleh ada jejak sekecil apapun tertinggal semua. menurut kalian gimana warganet https://t.co/kxVPwKic6C","1935244781770436871","https://pbs.twimg.com/ext_tw_video_thumb/1935244685183688704/pu/img/gzmvo1_GDhv5MOqD.jpg","","in","","0","0","0","https://x.com/undefined/status/1935244781770436871","1468143509454557188",
"1935244249404186841","Wed Jun 18 07:52:38 +0000 2025","0","[3:51:58 PM] KEBAKARAN DI JALAN NUSA INDAH TIMUR KRISNA OLEH. PMK DENPASAR MELUNCUR KE TKP","1935244249404186841","","","in","","0","0","0","https://x.com/undefined/status/1935244249404186841","235057123",
"1935244149042856310","Wed Jun 18 07:52:14 +0000 2025","0","Kegiatan patroli karhutla dan sosialisasi penyampaian maklumat polda Kalteng Tentang larangan membakar hutan dan lahan Rabu (18/06/2025). https://t.co/9qplq7GsN7","1935244149042856310","https://pbs.twimg.com/media/GtteQmhaQAMAHd5.jpg","","in","","0","0","0","https://x.com/undefined/status/1935244149042856310","1840676389961469953",
"1935243710796898438","Wed Jun 18 07:50:31 +0000 2025","0","NASIONAL RE menyalurkan daging kurban yang terdiri dari 2 (dua) sapi dan 3 (tiga) kambing kepada panti asuhan yayasan polisi babinsa pemadam kebakaran serta masyarakat sekitar. Hadir dalam kegiatan ini Ibu Audi Artha Rita Direktur Operasi (ketiga dari kanan).","1935243713607033191","","NasionalRe","in","","0","1","0","https://x.com/undefined/status/1935243713607033191","953503819844878336",
"1935241096688554172","Wed Jun 18 07:47:45 +0000 2025","0","sementara pada data satelit. Tetapi NASA dengan cepat menghapus gambar-gambar ini dari file data SOHO / LASCO / SECCHI dan bahkan mengambil satelit offline sementara mereka mencoburkan data. Bagaimana Jika Tubuh Langit Besar Lewat Dekat ke Bumi dan Memicu Kebakaran Liar?","1935243020234015101","","DambaanA","in","","0","1","0","https://x.com/undefined/status/1935243020234015101","1603570929635692545",
"1935242554007765195","Wed Jun 18 07:45:54 +0000 2025","1","Momen langka dan penuh makna terjadi di salah satu ruas jalan tol Indonesia saat iring-iringan Presiden Republik Indonesia memberi jalan kepada mobil pemadam kebakaran (damkar) yang tengah melintas dalam kondisi darurat. Dalam rekaman tersebut terlihat jelas bagaimana mobil https://t.co/mdSlHhBYHH","1935242554007765195","https://pbs.twimg.com/amplify_video_thumb/1935239460524060672/img/3k7jo-Gvay26SG93.jpg","","in","","0","0","0","https://x.com/undefined/status/1935242554007765195","55507370",
"1935239172455116808","Wed Jun 18 07:32:28 +0000 2025","0","Apalah apalah user tuiter sekarang kebakaran pantat mulu ","1935239172455116808","","","in","","0","0","0","https://x.com/undefined/status/1935239172455116808","597045134",
"1935133358557904900","Wed Jun 18 07:30:13 +0000 2025","0","@jepop bikin ngilerrr sumpahh apalagi murah banget busett pantes ada yang kebakaran jenggot rejekinya pantes kesendet","1935238604839870480","","jepop","in","","0","0","0","https://x.com/undefined/status/1935238604839870480","1148871267564441600",
"1935237205792014598","Wed Jun 18 07:24:39 +0000 2025","0","KELAS KITA HAMPIR KEBAKARAN ANJ AWOKWOK","1935237205792014598","","","in","","0","1","0","https://x.com/undefined/status/1935237205792014598","1596003904265007104",
"1935211099202474264","Wed Jun 18 07:19:46 +0000 2025","0","@PG37AVEN Kalau gua senyum nanti kursi lu kebakaran.","1935235976680677887","","PG37AVEN","in","","0","0","0","https://x.com/undefined/status/1935235976680677887","2302332739",
"1934990878722204137","Wed Jun 18 07:18:25 +0000 2025","0","@soleilef gw yg kebakaran","1935235638846177705","","soleilef","in","","0","0","0","https://x.com/undefined/status/1935235638846177705","1523245728747106304",
"1935235544411423040","Wed Jun 18 07:18:03 +0000 2025","0","Serma Usman anggota Koramil 01/Padang Barat Kodim 0312/Padang membantu Dinas Pemadam Kebakaran memadamkan api membakar studio foto di Jalan Kelapa Gading R T02. RW 12 Kelurahan Ulak karang Selatan Kecamatan Padang Utara. https://t.co/ureHh8heAv https://t.co/KbOerCRsKo","1935235544411423040","https://pbs.twimg.com/media/GttWdA1aQAEeEqF.jpg","","in","","0","0","0","https://x.com/undefined/status/1935235544411423040","848819428665860096",
"1935234481419678188","Wed Jun 18 07:13:49 +0000 2025","0","padahal urang cuma duduk dan memberikan senyum termanis ko sebelah kepanasan gitu. apalagi kalo urang bertingkah apa ga kebakaran","1935234481419678188","","","in","","0","0","0","https://x.com/undefined/status/1935234481419678188","1831439232331898880",
"1935230077006135690","Wed Jun 18 07:10:21 +0000 2025","1","@Rian__Az Mereka kebakaran jenggot karena tidak lagi bisa mendapatkan bahan baku","1935233608459108701","","Rian__Az","in","","0","0","0","https://x.com/undefined/status/1935233608459108701","1672589711406411785",
"1935233082560495994","Wed Jun 18 07:08:16 +0000 2025","0","Halo #sobATRBPNToba . . Hai Anjeli! Sertipikat Elektronik itu efektif efisien dan aman karena tersimpan digital di pusat data BPN! Jadi kita nggak perlu lagi khawatir kalau sertipikat hilang rusak bahkan saat terjadi kebakaran atau bencana alam. ️ https://t.co/y0BiPBRk7N","1935233082560495994","https://pbs.twimg.com/amplify_video_thumb/1935231259774758912/img/500AbO27GvZaKY96.jpg","","in","","0","0","0","https://x.com/undefined/status/1935233082560495994","3094029629",
"1935233056534909197","Wed Jun 18 07:08:10 +0000 2025","0","Sedikitnya 20 kendaraan dilaporkan terbakar akibat hantaman rudal Iran di #TelAviv. Kebakaran juga terjadi di beberapa lokasi lainnya. Rabu (18/7). Sumber: Palinfo __ https://t.co/sfh0qxfzgn","1935233056534909197","https://pbs.twimg.com/ext_tw_video_thumb/1935232583413194752/pu/img/BAGM02nerIZRfxxU.jpg","","in","","0","0","0","https://x.com/undefined/status/1935233056534909197","1399413045714067467",
"1935128364362383847","Wed Jun 18 07:05:16 +0000 2025","0","@KautsarV85012 @yaniarsim Kejadian ini kemungkinan terjadi sekitar 17 Juni 2025 di wilayah Glilot dekat Tel Aviv Israel. Iran dilaporkan menyerang pangkalan intelijen militer Israel termasuk fasilitas Mossad menyebabkan kebakaran besar. Ini bagian dari konflik yang meningkat antara Iran dan Israel ","1935232329171222638","","KautsarV85012","in","","0","1","0","https://x.com/undefined/status/1935232329171222638","1720665183188922368",
"1934974583465300208","Wed Jun 18 07:00:27 +0000 2025","0","@__sksd @Boediantar4 cie cie...kebakaran jenggot..faktanya emang gitu kok... kok ngamokkk","1935231114693767196","","__sksd","in","","0","0","0","https://x.com/undefined/status/1935231114693767196","1739964743245520896",
"1935230859382243844","Wed Jun 18 06:59:26 +0000 2025","6","Penyerahan donasi kebakaran Penjaringan oleh PP the Jakmania. Terima kasih kepada para donatur yang telah berpartisipasi. _ #InfokomJakmania #PersijaSelamanya https://t.co/fGgu9Gkgrf","1935230859382243844","https://pbs.twimg.com/media/GttSNIYaQAAnOH-.jpg","","in","","0","0","1","https://x.com/undefined/status/1935230859382243844","247116382",
"1935229189734678623","Wed Jun 18 06:58:02 +0000 2025","0","@lenteqra Haha kebakaran yaa","1935230506876215581","","lenteqra","in","","0","0","0","https://x.com/undefined/status/1935230506876215581","1734904938239868928",
"1935230128801649039","Wed Jun 18 06:56:32 +0000 2025","0","Respon Cepat Pemerintah Daerah Korban Kebakaran di Teunom Terima Bantuan Kapolsek: Ini Wujud Kepedulian Bersama https://t.co/EJcfkzbfka","1935230128801649039","","","in","","0","0","0","https://x.com/undefined/status/1935230128801649039","1365264462635098122",
"1935230049311248745","Wed Jun 18 06:56:13 +0000 2025","0","Ketua-ketua masyarakat Sibu hulur bantuan kepada mangsa kebakaran https://t.co/7ucI38Qpmd https://t.co/F9pReXm12l","1935230049311248745","https://pbs.twimg.com/media/GttReAPbQAAUXhH.jpg","","in","","0","0","0","https://x.com/undefined/status/1935230049311248745","956573006",
"1935228447296762095","Wed Jun 18 06:49:51 +0000 2025","2","Sebuah kebakaran besar disertai rentetan ledakan dilaporkan melanda kawasan industri di Haifa wilayah yang diduduki Israel pada 17 Juni 2025. Media Zionis ramai memberitakan insiden yang menimbulkan kekhawatiran serius ini. Asap tebal mengepul menyelimuti seluruh area https://t.co/1W5IA1cIm5","1935228447296762095","https://pbs.twimg.com/amplify_video_thumb/1935228262315446272/img/IZ0ZeONggdXpP_68.jpg","","in","","0","0","0","https://x.com/undefined/status/1935228447296762095","58880688",
"1935227594070442206","Wed Jun 18 06:46:27 +0000 2025","1","Kebakaran terjadi setelah pesawat tempur Israel mengebom tenda-tenda warga sipil yang mengungsi di Al-Mawasi Khan Yunis. @qudsnen @sahabatalaqsha https://t.co/2RDu8g3eas","1935227594070442206","https://pbs.twimg.com/media/GttPPb5bIAAztpF.jpg","","in","","0","1","6","https://x.com/undefined/status/1935227594070442206","57783490",
"1935165076169965593","Wed Jun 18 06:46:27 +0000 2025","0","@opseowyo kenapa bisa kebakaran? btw lu aman?","1935227593583903078","","opseowyo","in","","0","0","0","https://x.com/undefined/status/1935227593583903078","1894742116611641344",
"1935176424924791028","Wed Jun 18 06:45:53 +0000 2025","0","@secr3thm4nz56 @dianbejo1 Kebakaran pasar pramuka pembongkaran rest area km 50 cctv rmh sambo tersambar petir dll..adakah benang merahnya?","1935227450948206980","","secr3thm4nz56","in","","0","0","0","https://x.com/undefined/status/1935227450948206980","36009942",
"1935227101105504459","Wed Jun 18 06:44:30 +0000 2025","9","Penyerahan donasi kebakaran Krukut oleh PP the Jakmania. Terima kasih kepada para donatur yang telah berpartisipasi. _ #InfokomJakmania #PersijaSelamanya https://t.co/62tvcncHay","1935227101105504459","https://pbs.twimg.com/media/GttOyWfbMAA3N0k.jpg","","in","","0","0","3","https://x.com/undefined/status/1935227101105504459","247116382",
"1935225194874028091","Wed Jun 18 06:36:55 +0000 2025","0","Yuukk simak cuplikan video berikut : Responsif dan Siaga! CPNS Ditjenpas Sulteng Ikuti Simulasi Darurat Kebakaran Bersama Damkar Palu @Kemenimipas_RI https://t.co/eftQBFN6Kq","1935225194874028091","https://pbs.twimg.com/amplify_video_thumb/1935225095112507393/img/f5i7iMaaj6lYh_sf.jpg","","in","","0","0","0","https://x.com/undefined/status/1935225194874028091","1876849454562816000",
"1935220592510464090","Wed Jun 18 06:33:45 +0000 2025","0","@morteafi ada lagi kmrn pas aku masuk tiba tiba kebakaran? aku newbie ngangngong harus apa alhasil aku mati kebakar","1935224398119846090","","morteafi","in","","0","1","0","https://x.com/undefined/status/1935224398119846090","1926412311310278656",
"1935223665291051171","Wed Jun 18 06:30:51 +0000 2025","0","jadi inget tuuh kades yang bilang ada kebakaran jd buku auditnya hanguss ","1935223665291051171","","","in","","0","0","0","https://x.com/undefined/status/1935223665291051171","1584721876517261313",
"1935223437078970677","Wed Jun 18 06:30:48 +0000 2025","0","cuma tweet org share ttg umkm doang dah kayak kebakaran jenggot. semua bisnis ada target pasarnya masing2. gausah salty gitu lah.","1935223655627374659","","ajuyftui","in","","0","0","0","https://x.com/undefined/status/1935223655627374659","1448718085901340688",
"1935223073449615840","Wed Jun 18 06:28:30 +0000 2025","0","[DONASI] Berkat kebaikan dan kepedulian kalian bantuan telah kami salurkan kepada penyintas kebakaran di Kapuk Muara Penjaringan Jakarta Utara. https://t.co/CUBMp2U0e4","1935223073449615840","https://pbs.twimg.com/media/GttLIIqaQAAXXDY.jpg","","in","","0","1","0","https://x.com/undefined/status/1935223073449615840","235234577",
"1935221159932698786","Wed Jun 18 06:25:57 +0000 2025","0","@Oktaa_ASF @howareulank @Delonixstr @likalevi_ @dullsumbang kebakaran kebakaran","1935222434929729641","","Oktaa_ASF","in","","0","0","0","https://x.com/undefined/status/1935222434929729641","527104888",
"1935221159932698786","Wed Jun 18 06:25:33 +0000 2025","0","@pepenidolamu @howareulank @Delonixstr @likalevi_ @dullsumbang lu sih pen lupa ngasih tutor hujan jadi kebakaran","1935222332018278486","","pepenidolamu","in","","0","1","0","https://x.com/undefined/status/1935222332018278486","784291812",
"1935221186776158344","Wed Jun 18 06:21:00 +0000 2025","0","Personil polsek cerbon mensosialisasikan kebakaran lahan dan hutan. https://t.co/9Rz4dMhIk2","1935221186776158344","https://pbs.twimg.com/media/GttJYtjaQAUxNYO.jpg","","in","","0","0","0","https://x.com/undefined/status/1935221186776158344","1608784337696358401",
"1934597238342508991","Wed Jun 18 06:19:26 +0000 2025","0","@arrahmah Golongan kek gini tu heran banget dg pola pikir ny kalau menghina dan mengkafirkan dg tertawa di bales auto emosi dan kebakaran jenggot padahal fakta","1935220794399072266","","arrahmah","in","","0","0","0","https://x.com/undefined/status/1935220794399072266","2417814037",
"1935218186166878269","Wed Jun 18 06:12:04 +0000 2025","0","ini map rusuh banget anjir sampe ada kebakaran https://t.co/R0gBmxciHV","1935218940013322304","https://pbs.twimg.com/media/GttHXPaaQAEjl3L.jpg","muffisnchoco","in","","0","0","0","https://x.com/undefined/status/1935218940013322304","2266733900",
"1935181061816041650","Wed Jun 18 06:11:32 +0000 2025","0","@Srik4ndiMuslim2 Demi bela Mulyono apa ajalah membunuh 5 FPI di KM 50 juga dijalani sebentar lagi kejagung bisa aja kebakaran Mulyono Diktator KONTOL Pemalsu Ijasah!!","1935218804864467218","","Srik4ndiMuslim2","in","","0","0","0","https://x.com/undefined/status/1935218804864467218","1803319811323367424",
"1934975450729926755","Wed Jun 18 06:11:29 +0000 2025","2","@STresnowati1 Bisa jadi kebakaran Pasar Pramuka akhir tahun lalu sengaja dibakar untuk menutupi jejak Ijazah Palsu bila kita dengar berita sekarang Ijazah Jokowi di cetak di pasar Pramuka. Biasa seperti itulah cara2 PKI bekerja menutupi menghilangkan yang bisa mempersoalkannya.","1935218791316865336","","STresnowati1","in","","0","1","2","https://x.com/undefined/status/1935218791316865336","1613856156174229507",
"1935218053593366983","Wed Jun 18 06:08:33 +0000 2025","0","Part gereja kebakaran di the dvl jdge sedih jir w ampe nangis.. jnyong u aktingnya bagus bgt dah n tetep ganteng mo ekspresi apa aja ","1935218053593366983","","","in","","0","0","0","https://x.com/undefined/status/1935218053593366983","1724285286442770432",
"1935217476641636707","Wed Jun 18 06:06:15 +0000 2025","0","Personil Sat Samapta Polres kutai Kartanegara mengamankan TKP terjadinya kebakaran di wilayah Hukum Kutai Kartanegara situasi dalam keadaan aman dan terkendali https://t.co/A0hr0e5wO8","1935217476641636707","https://pbs.twimg.com/media/GttGCiFaoAAn_bx.jpg","","in","","0","0","0","https://x.com/undefined/status/1935217476641636707","1824105301853020160",
"1935217454932005216","Wed Jun 18 06:06:10 +0000 2025","0","2 Rumah di Nunukan Kebakaran Para Korban Akan Dapat Bantuan https://t.co/CwMRH26uVJ","1935217454932005216","","","in","","0","0","0","https://x.com/undefined/status/1935217454932005216","1902243031878922240",
"1934975450729926755","Wed Jun 18 06:04:37 +0000 2025","0","@STresnowati1 Kejagung aja bisa kebakaran apalagi cuma...??","1935217064505143403","","STresnowati1","in","","0","0","0","https://x.com/undefined/status/1935217064505143403","1611165427362861056",
"1935216691971277101","Wed Jun 18 06:03:08 +0000 2025","0","Hai #KawanSosial Hari ini jajaran pegawai Dinas Sosial Provinsi DKI Jakarta mengikuti pembekalan pencegahan dan penanganan kebakaran yang didampingi langsung oleh Suku Dinas Penanggulangan Kebakaran dan Penyelamatan (Gulkarmat) Jakarta Pusat. #dinsosdki #damkar #jaki # https://t.co/Sdt4qk6els","1935216691971277101","https://pbs.twimg.com/media/GttFB1ya4AAo_2f.jpg","","in","","0","0","0","https://x.com/undefined/status/1935216691971277101","2787188622",
"1935212008980582710","Wed Jun 18 06:01:40 +0000 2025","0","@PG29SHIN Gak bisa dibakar ini kereta anti kebakaran","1935216322608250957","","PG29SHIN","in","","0","1","0","https://x.com/undefined/status/1935216322608250957","4446640653",
"1935165068972539968","Wed Jun 18 05:59:44 +0000 2025","0","@sansanerr wuwuwuwuwu belumm shan masih awal sih aku pas dengerin baru sampe abis kebakaran rs itu trus teror sekolah belum aku lanjut lagi ","1935215836391948371","","sansanerr","in","","0","1","0","https://x.com/undefined/status/1935215836391948371","1621440469862612992",
"1935214206112116784","Wed Jun 18 05:53:15 +0000 2025","0","BREAKING NEWS Kebakaran di Toko Golden10 Jalan Belitung #BNetwork https://t.co/B059T50sd8","1935214206112116784","","","in","","0","0","0","https://x.com/undefined/status/1935214206112116784","154102750",
"1935212974685483335","Wed Jun 18 05:48:22 +0000 2025","0","gua baru nonton debatnya si gus gus ini soal pertambangan. reaksiku persis sama kek hostnya waktu dia pake analoginya waktu masih kuliah. wahabi wahabi jembot wahabi otaknya dimana si sekarang gini kalo ada kebakaran didekat rumah bakal kamu biarin? enggak kan? dongo ajg.","1935212974685483335","","","in","","0","1","0","https://x.com/undefined/status/1935212974685483335","1185210904046030852",
"1934584795306369158","Wed Jun 18 05:47:00 +0000 2025","0","@membuahimu @rrizkikiki Kebakaran jenggot kah itu baker ada yg jual murah ?","1935212629741682878","","membuahimu","in","","0","0","0","https://x.com/undefined/status/1935212629741682878","2176353516",
"1935208295830274328","Wed Jun 18 05:29:46 +0000 2025","0","Polsek Pesanggrahan bersama petugas Damkar sigap menangani kebakaran yang terjadi di sebuah rumah kos dua lantai di Jl. Perdatam 1 Kel. Ulujami Jaksel Rabu (18/6) pagi. Api berhasil dipadamkan pada pukul 05.41 WIB oleh 6 unit Damkar tanpa korban jiwa. https://t.co/AFMQjepi7S","1935208295830274328","","","in","","0","0","0","https://x.com/undefined/status/1935208295830274328","1017725612",
"1935206704758800509","Wed Jun 18 05:23:27 +0000 2025","0","Personil Polsek Soreang cek TKP kebakaran 1 unit ruko tambal ban yang terjadi di Desa Sekarwangi Kec.Soreang https://t.co/3cZjAVW3pV","1935206704758800509","https://pbs.twimg.com/media/Gts8Pf4bEAAtVW7.jpg","","in","","0","0","0","https://x.com/undefined/status/1935206704758800509","1275344835470221315",
"1935206658072052146","Wed Jun 18 05:23:16 +0000 2025","0","Pada hari Rabu Tanggal 18 Juni Tahun 2025 Personil Polsek Lingga Bayu melaksanakan sambang dan menyampaikan Larangan Karhutla Kepada warga di wilkum Polsek Linggabayu https://t.co/98VQU5WC7K","1935206658072052146","https://pbs.twimg.com/media/Gts8MGMasAAmg0I.jpg","","in","","0","0","0","https://x.com/undefined/status/1935206658072052146","1768901743465897984",
"1934947109905813662","Wed Jun 18 05:13:49 +0000 2025","0","@The_Takank @ivoryaudreyy Sudah dibanyui habis tu diamkan 1jam jar agar meresap. kudiamkan ae kalinya setengah jam ja napa jarku pina hangit. kalinya banyunya habis. untung kada kebakaran. Hoax lalu resepnya ","1935204281591967811","","The_Takank","in","","0","2","0","https://x.com/undefined/status/1935204281591967811","1909141963464699904",
"1935192140709249511","Wed Jun 18 04:25:35 +0000 2025","0","lagi kebakaran jiu : (ngobrol sama api) eh pi kok bisa kamu ada disini? api : .... jiu : ga sopan ditanya orang kok diem aja btw kok panas ya? api : (yeu sia guoblok ngomong noh ama rumput)","1935192140709249511","","","in","","0","0","0","https://x.com/undefined/status/1935192140709249511","1209047595542183937",
"1935190696379695128","Wed Jun 18 04:24:41 +0000 2025","0","@muandzzz Akan selalu ada. Kitanya chill orang lain kebakaran kak. Entah kurang kerjaan atau emang hatinya jelek aja deh. Let it be ","1935191914539794497","","muandzzz","in","","0","1","0","https://x.com/undefined/status/1935191914539794497","792911814484824064",
"1934947728620204061","Wed Jun 18 04:23:57 +0000 2025","0","@kompascom Semoga dok nya aman. Takut tiba2 ada kebakaran di gedung arsip nya ","1935191731869540594","","kompascom","in","","0","0","0","https://x.com/undefined/status/1935191731869540594","1269149738617561088",
"1935191295045292232","Wed Jun 18 04:22:13 +0000 2025","3","Kesemua titik panas itu diberikan tumpuan kerana ia berisiko mencetuskan kebakaran berskala besar susulan taburan hujan yang berkurangan dan cuaca panas serta kering. #AWANInews #AWANI745 https://t.co/R8fb3SJ7kp","1935191295045292232","","","in","","0","0","0","https://x.com/undefined/status/1935191295045292232","497665754",
"1935190746799423856","Wed Jun 18 04:20:02 +0000 2025","0","ibuk lupa matiin kompor njirr udh kebakaran itu td mah api dah gede bgt gila untung bnyk orng laki diluar jd cepet ketolong","1935190746799423856","","","in","","0","0","0","https://x.com/undefined/status/1935190746799423856","1200368111179857920",
"1935190013886742980","Wed Jun 18 04:17:08 +0000 2025","0","PATROLI KARHUTLA SOSIALISASI DAN PENYEBARAN MAKLUMAD DI WILKUM POLSEK TRIENGGADENG KAB. PIDIE JAYA https://t.co/P2KTCpJCFl","1935190013886742980","https://pbs.twimg.com/media/GtssvdLaQAQdYQR.jpg","","in","","0","0","0","https://x.com/undefined/status/1935190013886742980","1587991763457019905",
"1934860956053778780","Wed Jun 18 04:14:49 +0000 2025","1","@Boediantar4 Gak benar nih!!! Orang-orang yang berada di dalam video bukan Pilot yang sedang ketakutan melainkan petugas Polisi Perbatasan yang bergerak untuk memadamkan kebakaran. Video yang dibagikan ini pun pernah beredar sebelumnya di tahun 2024. Jadi tidak ada kaitannya dengan","1935189430954041488","","Boediantar4","in","","0","1","2","https://x.com/undefined/status/1935189430954041488","803432630121218048",
"1934806868603588783","Wed Jun 18 04:14:09 +0000 2025","0","@suminmase Ngapain sih rame rame? Mau nonton kebakaran?","1935189263248982098","","suminmase","in","","0","0","0","https://x.com/undefined/status/1935189263248982098","1795283887343714304",
"1935188234834952612","Wed Jun 18 04:10:03 +0000 2025","0","udah masuk musim ujan. tiati ya guys apalagi kalo lagi bawa motor soalnya banyak kasus kebakaran gara-gara lupa matiin kompor.","1935188234834952612","","","in","","0","8","0","https://x.com/undefined/status/1935188234834952612","1506780311950340096",
"1935101678849769866","Wed Jun 18 04:03:57 +0000 2025","0","@ommi_siregar Siap2 pasar pramuka hati2 kebakaran lagi ","1935186698616574060","","ommi_siregar","in","","0","0","0","https://x.com/undefined/status/1935186698616574060","589855342",
"1935186178548056372","Wed Jun 18 04:01:53 +0000 2025","0","kayak abis naek mobil pemadam kebakaran terus disiram ama bapak pemadamnya kek anak tk itu https://t.co/IfEsyvTb6g","1935186178548056372","https://pbs.twimg.com/media/GtspkUXaQAM4qna.jpg","","in","","0","0","0","https://x.com/undefined/status/1935186178548056372","1327264860216803330",
"1935024008166289650","Wed Jun 18 04:00:53 +0000 2025","0","@_adorle Takut kebakaran","1935185927560892606","","_adorle","in","","0","1","0","https://x.com/undefined/status/1935185927560892606","1429665346382798849",
"1935185376437792849","Wed Jun 18 03:58:42 +0000 2025","0","Jabatan Bomba dan Penyelamat Malaysia (JBPM) Johor sedang memantau sebanyak 42 lokasi panas yang dikenal pasti berisiko tinggi mengalami kebakaran hutan dan belukar susulan cuaca panas dan kering... https://t.co/QjWKPpkTTd #bombajohor #monsunbaratdaya #kebakaran #mediatelus","1935185376437792849","","","in","","0","0","0","https://x.com/undefined/status/1935185376437792849","1828340505610199042",
"1935184431255536029","Wed Jun 18 03:54:57 +0000 2025","0","Kebakaran Gudang Tripleks di Bojongsoang Bandung 7 Mobil Damkar Dikerahkan https://t.co/axu2bFsKYp","1935184431255536029","","","in","","0","0","0","https://x.com/undefined/status/1935184431255536029","132078023",
"1935183913036759365","Wed Jun 18 03:52:53 +0000 2025","0","Anggota Polsubsektor Kawasan Muara Angke melaksanakan Imbauan dan memberikan imbauan kepada Security Dishub agar tetap waspada terhadap bahaya Kebakaran dan apabila melihat Kejadian menonjol segera Laporkan ke Polsubsektor Kawasan Muara Angke @kapoldametrojaya @adeary_milcop https://t.co/pCo0Ju3cp6","1935183913036759365","https://pbs.twimg.com/media/GtsngnEaQAIXXqw.jpg","","in","","0","0","0","https://x.com/undefined/status/1935183913036759365","1833026597991202816",
"1935070580900081942","Wed Jun 18 03:49:58 +0000 2025","0","@tormiddle kayak kebakaran jir","1935183180673454441","","tormiddle","in","","0","1","0","https://x.com/undefined/status/1935183180673454441","1421761055621931008",
"1935181941919064551","Wed Jun 18 03:45:03 +0000 2025","0"," ini feeling sender doang ato emg sekarang lagi marak banget kebakaran sih...Liat berita adaa aja berita kebakaran...","1935181941919064551","","","in","","0","0","0","https://x.com/undefined/status/1935181941919064551","3543491593",
"1935181770598793574","Wed Jun 18 03:44:22 +0000 2025","0","tadi alarm kebakaran dikerjaan gue nyala ternyata karna api tiktok","1935181770598793574","","","in","","0","5","0","https://x.com/undefined/status/1935181770598793574","1168543337055285248",
"1935150471750238296","Wed Jun 18 03:43:21 +0000 2025","0","@txtdrimedia Damkar ga usah aneh-aneh lagi dah ga perlu ngatasin hal yang di luar tanggungjawabnya. Mending fokus latihan biar kalo ada kebakaran bisa lebih gesit kerjanya. Nangkep maling ngerjain PR ngusir setan itu tu konyol banget. Boleh kok melakukan itu semua tapi atas nama pribadi.","1935181515169943930","","txtdrimedia","in","","0","0","1","https://x.com/undefined/status/1935181515169943930","1316377435114409984",
"1935181015955423586","Wed Jun 18 03:41:22 +0000 2025","0","Kebakaran Hebat Hanguskan 6 Rumah Dinas TNI di Pematangsiantar Korsleting Diduga Jadi Penyebab https://t.co/rR0XcdXEYV #KebakaranPematangsiantar #RumahDinasTNI #KorsletingListrik #DamkarSiantar #TNI #SiantarUpdate #bitvonline","1935181015955423586","","","in","","0","0","0","https://x.com/undefined/status/1935181015955423586","1641028826489823232",
"1935141633420669050","Wed Jun 18 03:37:10 +0000 2025","0","@Iaffyu Lapyuu itu kebakaran tapi terimakasih ya ","1935179956293878185","","Iaffyu","in","","0","0","0","https://x.com/undefined/status/1935179956293878185","2757389463",
"1935179215458157007","Wed Jun 18 03:35:34 +0000 2025","0","1. X Desain fasad 2. akses kebakaran 3. jarak terjauh tangga darurat 15 m atau di dalam radius 30 m ada 2 tangga darurat 4. ukuran struktur perlu di bicarakan kepada ahli struktur 5. tangga outdoor harus di perhatikan lantai dan handrailing nya serta ketinggian anak tangga","1935179556878716980","","fdanialmuhammad","in","","0","1","0","https://x.com/undefined/status/1935179556878716980","1603754955713957888",
"1935178784652820808","Wed Jun 18 03:32:30 +0000 2025","0","awoakwowk lg semnas tbtb alarm kebakaran bunyi kaga di matiin ","1935178784652820808","","","in","","0","0","0","https://x.com/undefined/status/1935178784652820808","1061580110388649984",
"1935178735415869909","Wed Jun 18 03:32:19 +0000 2025","0","Only jisooo hanya bisa meredam kebakaran di blink city","1935178735415869909","","","in","","0","0","0","https://x.com/undefined/status/1935178735415869909","1823170459124510720",
"1934580217038950500","Wed Jun 18 03:31:09 +0000 2025","0","@DokterTifa Sebelum kebakaran pemda DKI ( era jokowi) merazia ps. Matraman. Ps. Matraman tempat jasa pengetikan skripsi poto copi serta percetakan. Jasa ketik menggunakan Brother dan IBM sedangkan tahun 1985 belum menggunakan PC kecuali Aple mesinnya juga masih mahal.","1935178442489872866","","DokterTifa","in","","0","0","0","https://x.com/undefined/status/1935178442489872866","1409495352294576129",
